,DGS10,UNRATE,CPILFESL,FEDFUNDS,PAYEMS,GDPC1,M2REAL,CSUSHPISA,PCEPI,DGS2,VIXCLS,CPIAUCSL,HOUST,DGS3MO,M2,GDP,GDPPOT,SP500,Market_return,Market_volatility,GDP_growth,Real_GDP_growth,Output_gap,CPI_inflation,Core_inflation,PCE_inflation,Term_spread,Policy_spread,Employment_growth,Housing_starts_growth,Home_price_growth,M2_growth,Real_M2_growth,VIX_change,VIX_volatility
2007-08-31,4.674782608695652,4.6,211.119,5.02,138013.0,16857.035951991806,3561.0,178.11599999999999,86.72,4.3130434782608695,25.02608695652174,207.667,1330.0,4.31695652173913,7389.825,14627.080163066486,16603.22082179382,1481.47,0.017975551600689865,0.21771247499275032,1.175302912187326,0.6728298781845554,0.015287101997994315,1.897448478900876,2.0884912959380886,1.873715124816444,0.3617391304347821,-0.3452173913043479,0.9656675908788381,-19.393939393939398,-2.4519012229384463,6.7396336245030275,4.793855389776636,0.4488278824694176,3.271065254708541
2007-09-30,4.521578947368421,4.7,211.554,4.94,138101.0,16898.162873532834,3554.7,177.55700000000002,87.054,4.011578947368421,22.198947368421056,208.547,1183.0,3.9942105263157894,7412.625,14681.824935889033,16630.26368417749,1524.98,-0.0038735131392440003,0.15794865115132084,1.175302912187326,0.6728298781845554,,2.8338264299802685,2.101351351351366,2.534687050952855,0.5099999999999998,-0.41842105263157947,0.9296274912482083,-31.220930232558143,-2.8665678320760057,6.678347718776867,3.6869585508852776,-0.1129677041805347,3.7208900187382046
2007-10-31,4.527727272727272,4.7,212.077,4.76,138177.0,16915.191,3551.0,176.623,87.318,3.967727272727273,19.115652173913045,209.19,1264.0,4.002727272727273,7426.62,14715.058,16658.2616,1546.47,0.009576968272620556,0.12471259929291019,1.0363896417475926,0.6282367318126258,0.015423542154002266,3.610698365527476,2.1565510597302495,3.08847488843238,0.5599999999999992,-0.2322727272727274,0.972626163716872,-15.224681421864517,-3.588486711026939,6.138846490250227,2.3903578328191344,-0.13889375668749637,3.8418858799948157
2007-11-30,4.1485,4.7,212.66,4.49,138291.0,16895.490710906393,3535.4,175.146,87.781,3.3365,25.58238095238095,210.834,1197.0,3.3545000000000003,7450.45,14715.390529850209,16685.39486758121,1478.68,0.006144320076208576,0.22014456075257677,0.6037456949658848,0.2281228979051031,0.012591601516928317,4.373267326732666,2.3387872954764077,3.5996270550330056,0.8120000000000003,-0.3414999999999999,0.8974106419769257,-23.757961783439484,-4.608212105202969,5.908483538977638,1.4782284221705577,0.3382949595250009,4.510989658555018
2007-12-31,4.0975,5.0,213.168,4.24,138395.0,16860.536755044344,3539.5,174.34099999999998,87.984,3.117,21.651,211.445,1037.0,3.0665,7482.339999999999,14703.14017168124,16713.528623121314,1472.94,-0.0034977099133352008,0.1574732378300871,0.6037456949658848,0.2281228979051031,,4.108813392417532,2.4353676117251366,3.471634208298058,0.9805000000000001,-0.14250000000000007,0.8349787612295989,-37.11340206185567,-5.320980346368787,5.801196961287869,1.5288853192587881,-0.15367533458667604,4.658579987323217
2008-01-31,3.744285714285714,5.0,213.771,3.94,138391.0,16843.003,3543.2,173.132,88.206,2.475714285714286,25.816190476190474,212.174,1084.0,2.82,7511.025,14706.538,16741.83551,1383.26,0.016280949232238662,0.20963739928803957,-0.05789987372118999,-0.42676432089947536,0.006042795602642963,4.294695655165981,2.4789069990412305,3.3874068170097082,1.2685714285714282,-0.19571428571428573,0.6684997672253168,-23.066004258339245,-6.170163182796163,5.550035974862566,1.2603240833357177,0.1923786650127235,5.08148962772563
2008-02-29,3.7375,4.9,213.939,2.98,138327.0,16862.909620605667,3575.3,171.54,88.382,1.973,25.456,212.687,1103.0,2.1740000000000004,7597.25,14742.47682870277,16768.483754911344,1329.51,-0.028199899129443207,0.21160133105182036,0.18406782203717054,-0.19283897022117635,0.00563115109716866,4.142959270611968,2.29708083295479,3.2729227281756534,1.7644999999999997,0.7574999999999998,0.5590369153375407,-25.472972972972975,-7.074252839939554,6.493178815605494,2.3414913410619853,-0.01395211568967425,5.444962424290386
2008-03-31,3.5100000000000002,5.1,214.42,2.61,138257.0,16906.15182212747,3593.5,170.05200000000002,88.635,1.6170000000000002,27.103500000000004,213.448,1005.0,1.2835,7666.280000000001,14803.796347206258,16796.89675625026,1325.9,0.008058997947236524,0.24497432069198588,0.18406782203717054,-0.19283897022117635,,3.9749035501344343,2.388524386633417,3.1911425710759778,1.893,0.9000000000000004,0.34474749967339235,-32.77591973244147,-7.655715449361922,7.091141486174091,2.9095907672040955,0.06471951602765569,5.89658711394737
2008-04-30,3.675,5.0,214.56,2.28,138038.0,16943.291,3605.1,168.33599999999998,88.799,2.0472727272727274,21.562727272727273,213.942,1013.0,1.3118181818181818,7713.5,14865.701,16824.00846,1388.64,-0.0030011056705100403,0.13497047732428205,1.0822601485135364,0.5954282618129358,0.007090019021542987,3.9037609759888126,2.294669292051843,3.13951867682587,1.6277272727272725,1.395,0.14001233269251845,-32.013422818791945,-8.018141085186603,6.591289735950445,2.5137202490971733,-0.20443015578330215,5.952980671138238
2008-05-31,3.8800000000000003,5.4,214.936,1.98,137851.0,16952.845365286496,3589.8,166.657,89.18,2.4457142857142857,18.303333333333335,215.208,973.0,1.7642857142857142,7721.15,14912.599435794402,16851.380847266657,1401.82,0.002589043055356788,0.12490685098730755,1.1539621806317735,0.5333346777292247,0.0060211396881636806,4.088413823123993,2.3222157689781087,3.282143932550441,1.4342857142857146,1.9000000000000004,-0.10290377048111088,-31.236749116607776,-8.229029575828317,6.446865489537856,2.3055658468466023,-0.15115870539792287,5.877148112822758
2008-06-30,4.099523809523809,5.6,215.424,2.0,137698.0,16925.576427253793,3561.2,165.016,89.827,2.7738095238095237,22.11047619047619,217.463,1046.0,1.8904761904761906,7743.7,14927.716642747997,16877.32981748008,1287.06,0.0038451639069359,0.18325867421230746,1.1539621806317735,0.5333346777292247,,4.935966105947864,2.3917259211376996,3.8114389395462744,1.3257142857142856,2.0995238095238093,-0.26870622659684873,-27.762430939226522,-8.453118672088678,6.338465763770884,1.2625113739763272,0.20800270572625323,5.8052647505165735
2008-07-31,4.007727272727273,5.8,215.965,2.01,137498.0,16854.295,3557.5,163.565,90.245,2.5731818181818182,24.321818181818184,219.016,923.0,1.6550000000000002,7789.85,14898.999,16903.75132,1270.16,-0.01065553339980052,0.19179394257420446,0.22399212791917034,-0.5252580505168858,-0.0029257600318271333,5.497512078341837,2.463313612274831,4.135655023597695,1.4345454545454546,1.997727272727273,-0.3955260641534619,-31.83161004431314,-8.679024063424723,6.4649670211922805,0.9076726705431915,0.10001331370214905,5.723340387851398
2008-08-31,3.8857142857142852,6.1,216.393,2.0,137211.0,16739.63551285238,3569.5,161.987,90.172,2.4204761904761902,20.695714285714285,218.69,844.0,1.752857142857143,7807.15,14819.199679899904,16929.87612824457,1285.99,-0.009794334377959735,0.20614845275370394,-0.6263143880221977,-1.2576641138407063,-0.011236976215957513,5.308017162091239,2.4981171756213394,3.9806273062730657,1.465238095238095,1.8857142857142852,-0.5811046785447749,-36.54135338345864,-9.055334725684382,5.647292053600728,0.23869699522605092,-0.14908852080863755,5.428538738290966
2008-09-30,3.6861904761904762,6.1,216.713,1.81,136762.0,16609.86008151887,3596.9,160.30700000000002,90.247,2.0761904761904764,30.23857142857143,218.877,820.0,1.1466666666666665,7858.960000000001,14714.811994202864,16954.72355577857,1161.81,0.02439734071631361,0.390941574416641,-0.6263143880221977,-1.2576641138407063,,4.953319875136075,2.4386208722122937,3.6678383532060543,1.6099999999999999,1.8761904761904762,-0.9695802347557181,-30.68469991546915,-9.715190051645383,6.02128126001249,1.187160660533948,0.46110305791399187,5.572659032110373
2008-10-31,3.814090909090909,6.5,216.788,0.97,136293.0,16485.35,3675.3,158.326,89.651,1.6122727272727273,61.17739130434782,216.995,777.0,0.6859090909090909,7973.2,14608.209,16979.72738,962.15,0.021097986776613897,0.6805627432618838,-1.9517418586308954,-2.189026595298116,-0.02911574308208956,3.7310578899565128,2.2213629955157854,2.6718431480336147,2.2018181818181817,2.844090909090909,-1.3634685946286251,-38.52848101265823,-10.359352972149715,7.359741039665413,3.500422416220794,1.0231574579790936,10.229595965666373
2008-11-30,3.526666666666667,6.8,216.947,0.39,135543.0,16396.246132630615,3766.0,156.141,88.593,1.2127777777777777,62.66894736842105,213.153,652.0,0.1938888888888889,8005.424999999999,14528.783678196187,17003.149270888243,892.56,0.013765844350551948,0.6401344091672975,-1.9597279743630458,-2.051355180094072,-0.03569357232525925,1.0999174706166848,2.015893915169764,0.9250293343662008,2.313888888888889,3.1366666666666667,-1.987114128902101,-45.530492898913955,-10.850947209756434,7.448878926776237,6.522599988685851,0.024380837957816315,13.111958097821915
2008-12-31,2.4163636363636365,7.3,216.925,0.16,134847.0,16335.293302993652,3881.3,153.618,88.098,0.8209090909090908,52.405,211.398,560.0,0.03409090909090909,8182.5199999999995,14470.871302050995,17026.797949406995,906.75,0.02314271529156886,0.3768892254195905,-1.9597279743630458,-2.051355180094072,,-0.02222800255385904,1.7624596562335837,0.12956901254774777,1.5954545454545457,2.2563636363636363,-2.563676433397155,-45.998071359691416,-11.886475355768289,9.357767757145496,9.65673117671988,-0.1637804335228561,14.178956165379049
2009-01-31,2.5175,7.8,217.346,0.15,134078.0,16298.262,3911.3,151.506,88.108,0.807,44.683,211.933,490.0,0.1295,8284.975,14430.902,17050.23362,826.0,-0.024286524286524225,0.3771258787748532,-1.2137490639680837,-1.1348742974823023,-0.04410330302559212,-0.11358601902212717,1.6723503187990874,-0.11110355304627673,1.7105000000000001,2.3675,-3.116532144431361,-54.79704797047971,-12.491047293394642,10.304186179649255,10.38891397606685,-0.1473523518748211,14.312719672557265
2009-02-28,2.87,8.3,217.792,0.22,133317.0,16279.34702902236,3911.3,150.014,88.266,0.9752631578947369,45.57052631578947,212.705,582.0,0.29526315789473684,8313.6,14405.462479766897,17071.417645203946,740.1,-0.022660644956817966,0.34269151499219014,-0.8488060746224879,-0.7129626053588689,-0.04639747164782836,0.008463140671510772,1.800980653363804,-0.13124844425335125,1.8947368421052633,2.65,-3.6218525667440216,-47.23481414324569,-12.548676693482562,9.42906972917832,9.397812770956282,0.019862728907850347,14.346742500026265
2009-03-31,2.819545454545455,8.7,218.253,0.18,132492.0,16270.107963809707,3946.8,148.66,88.169,0.9313636363636365,44.79545454545455,212.495,505.0,0.2159090909090909,8380.64,14387.859002866895,17094.632478908108,800.19,0.019623083882312597,0.4532758208774054,-0.8488060746224879,-0.7129626053588689,,-0.4464787676623838,1.7876130957932945,-0.5257516782309568,1.8881818181818182,2.6395454545454546,-4.16977078918247,-49.75124378109452,-12.579681509185436,9.318209092284647,9.83164046194518,-0.017008181230208308,14.269608320327126
2009-04-30,2.927142857142857,9.0,218.706,0.15,131821.0,16269.145,3945.0,147.94899999999998,88.295,0.927142857142857,38.063809523809525,212.709,478.0,0.15809523809523812,8386.55,14381.236,17116.47772,874.48,0.0017297272529410712,0.3011591526566454,-0.3441642109412113,-0.1786509506351064,-0.049503918613461005,-0.5763244243767063,1.93232662192393,-0.5675739591662121,2.0,2.777142857142857,-4.503832278068353,-52.81342546890424,-12.110897253112817,8.725610941855177,9.428309894316378,-0.15027518059481526,13.964150758839498
2009-05-31,3.293,9.4,218.904,0.18,131468.0,16274.340593450423,3966.5,147.69299999999998,88.387,0.9295,31.977999999999998,213.022,540.0,0.177,8444.925,14385.970717682607,17138.129489742652,912.46,0.00651922122331916,0.24760787892258523,-0.13530813128469488,-0.030753294729890523,-0.050401585354412005,-1.015761495855172,1.8461309413034588,-0.8892128279883504,2.3635,3.113,-4.630361767415547,-44.50154162384378,-11.379059985479179,9.373927458992505,10.493620814530047,-0.15988440463382303,13.864846542810056
2009-06-30,3.7218181818181817,9.5,219.112,0.21,131007.0,16290.592730001797,3938.5,148.088,88.912,1.184090909090909,29.140454545454546,214.79,585.0,0.17863636363636365,8460.02,14406.208963060593,17158.397691654394,919.92,-0.006726772121146696,0.187279413920083,-0.13530813128469488,-0.030753294729890523,,-1.2291746182109153,1.7119726678550107,-1.018624689681269,2.5377272727272726,3.5118181818181817,-4.859184592368804,-44.07265774378585,-10.258399185533518,9.250358355824751,10.594743344939905,-0.08873430028599205,13.684987204015922
2009-07-31,3.5622727272727275,9.5,219.263,0.16,130662.0,16326.281,3941.7,148.408,88.922,1.0190909090909093,26.162727272727274,214.726,594.0,0.18363636363636363,8462.95,14448.882,17178.970269999998,987.99,0.0016220764606291738,0.20775203200209236,0.47037681601218573,0.3511923951750484,-0.04963564501238276,-1.9587610037622771,1.5270992984974363,-1.4660091971854472,2.543181818181818,3.4022727272727273,-4.971708679398978,-35.644637053087756,-9.266652401186082,8.640731207917995,10.799718903724532,-0.10218534059180451,13.41186365869178
2009-08-31,3.587142857142857,9.6,219.496,0.16,130472.0,16384.18498436757,3928.3,148.27700000000002,89.18,1.1152380952380954,25.337142857142858,215.445,586.0,0.1719047619047619,8463.539999999999,14515.135471119069,17199.445703473444,1018.26,-0.008896242943352228,0.15373320578802066,0.8978521920505411,0.6749544799458995,-0.047400406568987946,-1.4838355663267633,1.4339650543224725,-1.1001197711041022,2.471904761904762,3.427142857142857,-4.911413807930853,-30.568720379146917,-8.463642144122662,8.407549489890664,10.051827987113038,-0.03155574749445278,13.419032547690156
2009-09-30,3.401904761904762,9.8,219.92,0.15,130247.0,16447.738031807836,3920.0,148.025,89.324,0.9561904761904761,24.92666666666667,215.861,585.0,0.12333333333333335,8461.575,14587.32149599924,17219.202284932195,1054.92,-0.006919144850179193,0.1476602775556903,0.8978521920505411,0.6749544799458995,,-1.377942862886472,1.4798373886199645,-1.0227486786264395,2.4457142857142857,3.251904761904762,-4.7637501645193865,-28.65853658536586,-7.661549402084756,7.667872084855998,8.982735133031227,-0.01620057134265518,13.29535522219632
2009-10-31,3.3876190476190478,10.0,220.501,0.12,130062.0,16502.754,3920.4,147.85,89.663,0.949047619047619,24.252272727272725,216.509,534.0,0.07428571428571429,8484.575,14651.249,17239.53132,1040.04,-0.021737290128392206,0.1809315384557972,1.400572030417302,1.0809136508185713,-0.04273766532998749,-0.22396829420033848,1.7127331771131127,0.013385238313023962,2.4385714285714286,3.2676190476190476,-4.571768175915125,-31.27413127413128,-6.616727511590015,6.413673305573675,6.668843359725729,-0.027055119258917237,13.344560927317849
2009-11-30,3.4026315789473687,9.9,220.666,0.12,130058.0,16533.727761088856,3920.8,148.136,89.887,0.8031578947368421,23.788999999999998,217.234,588.0,0.05210526315789474,8514.66,14690.725749068451,17259.13822181016,1095.0,-0.0005841334744990379,0.15284392547868322,1.2097047133921457,0.9127263691417475,-0.042030514582971044,1.9145871744709275,1.714243571010421,1.4606120122357291,2.5994736842105266,3.2826315789473686,-4.046686291435186,-9.815950920245397,-5.1267764392440185,6.361123862880502,4.110462028677642,-0.01910223971511571,13.398893801335158
2009-12-31,3.5900000000000003,9.9,220.881,0.12,129808.0,16554.628467782753,3916.5,147.931,89.939,0.8745454545454545,21.239545454545453,217.347,581.0,0.05454545454545454,8517.125,14722.075418389191,17279.526783026493,1119.64,-0.004985558764718845,0.08889082267758554,1.2097047133921457,0.9127263691417475,,2.8141231232083674,1.8236717759594345,2.089718268292118,2.715454545454546,3.47,-3.7368276639450637,3.750000000000009,-3.702040125506112,4.089265898525163,0.906912632365442,-0.10716947099308693,13.594153350418834
2010-01-31,3.7331578947368427,9.8,220.633,0.11,129802.0,16582.71,3898.1,147.39700000000002,90.136,0.9289473684210525,20.643157894736845,217.488,614.0,0.061578947368421046,8471.8,14764.61,17300.29215,1076.93,-0.011337764394829475,0.15043905165654142,0.7737292568026133,0.48450095056860043,-0.04147803654286855,2.6211113889767157,1.5123351706495702,2.301720615608116,2.8042105263157904,3.623157894736843,-3.1891883828816026,25.306122448979586,-2.7121038110701767,2.254985681912114,-0.3374837010712617,-0.028079111254284195,13.634326509390387
2010-02-28,3.691052631578947,9.8,220.731,0.13,129705.0,16625.77334361889,3924.7,145.632,90.134,0.856842105263158,22.54,217.281,604.0,0.10894736842105263,8522.4,14825.189806702898,17319.514439328454,1105.79,0.0030660099237125316,0.16750753305079036,0.9152989439134673,0.5567140324316711,-0.04005545872199767,2.151336357866529,1.3494526888039982,2.1163301837627158,2.834210526315789,3.561052631578947,-2.7093318931569077,3.7800687285223455,-2.9210607010012435,2.511547344110854,0.3425970904814113,0.09188720615980817,13.436261714213616
2010-03-31,3.7273913043478264,9.9,220.783,0.16,129865.0,16685.66316703763,3921.6,145.858,90.261,0.9586956521739131,17.767391304347825,217.353,636.0,0.15043478260869564,8523.3,14905.883838403044,17341.144580861903,1169.62,-0.0037308347529813046,0.07547359175348287,0.9152989439134673,0.5567140324316711,,2.2861714393279886,1.1592051426555505,2.3727160339801934,2.7686956521739132,3.5673913043478263,-1.9827612233191405,25.940594059405942,-1.8848378851069492,1.7022566295652908,-0.6384919428397806,-0.21173951622236797,13.646907779332548
2010-04-30,3.8468181818181817,9.9,220.822,0.2,130120.0,16743.162,3935.1,146.401,90.31,1.0604545454545455,17.424285714285716,217.403,687.0,0.1622727272727273,8549.6,14980.193,17362.17218,1188.7,-0.015039151510129578,0.13461134099087227,1.4601333865235766,0.9675861183124024,-0.03565280735512214,2.2067707525304403,0.9675088932173947,2.282122430488709,2.786363636363636,3.6468181818181815,-1.290386205536298,43.72384937238494,-1.046306497509264,1.9441844381778095,-0.25095057034221213,-0.019310971666287813,13.945235690551241
2010-05-31,3.4200000000000004,9.6,220.962,0.2,130643.0,16791.975784412713,3962.1,146.391,90.339,0.8305,31.9295,217.29,583.0,0.16,8606.58,15039.840040432171,17383.80256845727,1098.71,-0.00010010738792509688,0.2770564332653665,1.4478751134250123,0.9996674281476992,-0.03404472535361292,2.003548929218568,0.9401381427474931,2.20846957131704,2.5895,3.22,-0.6275291325645749,7.962962962962972,-0.8815583676951455,1.9142265917104107,-0.1109290306315458,0.8324710994506845,13.676911577577616
2010-06-30,3.2040909090909087,9.4,221.194,0.18,130509.0,16831.987521476567,3972.6,145.718,90.301,0.7245454545454545,29.916363636363634,217.199,536.0,0.12363636363636364,8629.875,15088.317005242376,17404.728135007816,1030.11,-0.008117164480905936,0.25383711910989526,1.4478751134250123,0.9996674281476992,,1.1215605940686268,0.9501989849939774,1.5622188231059875,2.479545454545454,3.0240909090909085,-0.38013235933958,-8.37606837606838,-1.600399762303495,2.007737570360346,0.8658118573060758,-0.06304941711070844,13.680553964589455
2010-07-31,3.0114285714285716,9.4,221.363,0.18,130415.0,16872.266,3970.4,144.986,90.378,0.6166666666666666,25.565238095238094,217.605,546.0,0.15761904761904763,8632.550000000001,15141.607,17426.505869999997,1104.74,0.0007246770657824975,0.19734254136584933,1.077516157502112,0.7710849360473171,-0.03180441760009562,1.3407784804821077,0.9577539302116689,1.6373900721981194,2.394761904761905,2.8314285714285714,-0.1890373635793141,-8.080808080808078,-2.305805616947876,2.0040293278348553,0.7281122358373304,-0.1454429954794607,12.15655663141937
2010-08-31,2.6986363636363637,9.5,221.509,0.19,130416.0,16914.5896948079,3986.8,143.911,90.502,0.5204545454545455,24.74590909090909,217.923,599.0,0.155,8684.74,15205.89173434384,17448.561915129812,1047.33,-0.005649020203554622,0.15934910125249846,1.1040788563260406,0.7301934684124767,-0.03060264925666459,1.1501775395112546,0.9171009950067255,1.4823951558645243,2.178181818181818,2.5086363636363638,-0.04292108651664517,2.2184300341296925,-2.944489030665587,2.613563591594059,1.4891937988442905,-0.0320485575482129,9.896298575068112
2010-09-30,2.6476190476190475,9.5,221.711,0.19,130342.0,16947.822878068753,3994.5,143.015,90.592,0.48,22.517619047619046,218.275,594.0,0.1519047619047619,8715.575,15266.403971753496,17470.123858365107,1143.5,0.0021734938914304003,0.16179632280351441,1.1040788563260406,0.7301934684124767,,1.1183122472331775,0.8143870498363182,1.419551296404098,2.1676190476190476,2.4576190476190476,0.0729383402304773,1.538461538461533,-3.384563418341513,3.0018052194774603,1.9005102040816402,-0.09004680471038551,8.514461454055102
2010-10-31,2.54,9.4,221.83,0.19,130621.0,16960.864,4003.3,142.526,90.881,0.376,20.37333333333333,219.035,543.0,0.1345,8764.1,15309.474,17492.53719,1185.32,0.0005402302731538633,0.1366248164831978,1.108647186523859,0.5251102608268665,-0.030394286673515868,1.1666951489314625,0.6027183550187942,1.3584198610352205,2.164,2.35,0.4297950208362211,1.6853932584269593,-3.6009469056476062,3.294507974765959,2.1145801448831714,-0.09522701799648958,7.788363384676459
2010-11-30,2.763,9.8,222.149,0.19,130749.0,16946.402168250024,4002.6,142.166,91.062,0.454,20.095714285714287,219.59,545.0,0.143,8787.02,15322.546633296119,17514.322038033508,1182.28,-0.005317179875483746,0.15560659148041245,0.7671690749237792,0.1880771216808741,-0.032426026457102256,1.084544776600338,0.672056411046551,1.3071968137772894,2.3089999999999997,2.573,0.5313014193667476,-7.31292517006803,-4.030080466598262,3.1987184455985362,2.086308916547641,-0.013626589379207021,6.667629773509525
2010-12-31,3.290909090909091,9.3,222.343,0.18,130830.0,16923.68038558454,4001.8,142.053,91.268,0.6181818181818182,17.56954545454545,220.472,539.0,0.1409090909090909,8822.325,15327.07795341481,17537.128117253837,1258.76,-0.00038118230043515666,0.052511438165026805,0.7671690749237792,0.1880771216808741,,1.437793022217937,0.6618948664665503,1.477668197333748,2.672727272727273,3.110909090909091,0.7873166522864627,-7.2289156626506035,-3.973474119690945,3.583368801091935,2.177965019788086,-0.12570684451682557,5.31225290731616
2011-01-31,3.3939999999999997,9.1,222.803,0.17,130837.0,16920.632,3999.0,141.515,91.542,0.6144999999999999,17.3155,221.187,630.0,0.152,8856.380000000001,15351.448,17560.4955,1284.92,0.006793339862879666,0.10570648943830413,0.274170098855131,-0.23720489710901127,-0.03643766771843081,1.7007834915029774,0.9835337415527112,1.5598650927487467,2.7794999999999996,3.2239999999999998,0.7973682994098619,2.6058631921824116,-3.990583254747404,4.539531150404885,2.588440522305735,-0.014459421002250616,4.552257835279827
2011-02-28,3.5763157894736843,9.0,223.213,0.16,131056.0,16950.57860302082,4014.9,140.342,91.797,0.7726315789473684,17.43,221.898,517.0,0.13210526315789473,8906.125,15407.445325658151,17582.22192074958,1325.92,0.005459839844697889,0.13569744106262457,0.5540769063645534,0.024644964337139363,-0.03592511347973209,2.124898173333145,1.124445592146106,1.8450307320212023,2.803684210526316,3.416315789473684,1.0415943872634115,-14.403973509933776,-3.6324434190287747,4.502546231108617,2.2982648355288404,0.006612572550604989,4.311306202698374
2011-03-31,3.4143478260869564,9.0,223.454,0.14,131282.0,17000.17011659361,4020.2,139.974,92.166,0.697391304347826,20.723478260869566,223.046,600.0,0.10043478260869565,8949.375,15488.466194724377,17606.703718562985,1328.26,-0.0009401960120646313,0.15101521348987793,0.5540769063645534,0.024644964337139363,,2.619241510354109,1.2097851736773357,2.1105460830258993,2.7169565217391303,3.2743478260869563,1.0911330997574353,-5.660377358490565,-4.034060524619843,4.998944070958444,2.514279885760917,0.18895457606824828,4.086516506061342
2011-04-30,3.4549999999999996,9.1,223.727,0.1,131597.0,17035.114,4029.8,140.006,92.557,0.7344999999999999,16.244,224.093,554.0,0.058499999999999996,9004.575,15557.539,17630.45708,1362.78,0.0010724884670760826,0.08808692326528686,1.3424857381531652,0.6765822931436682,-0.03376787551783647,3.0772344447868694,1.3155392125784537,2.488096556306063,2.7204999999999995,3.3549999999999995,1.135106055948354,-19.359534206695784,-4.36813956188824,5.321593992701423,2.4065462122944803,-0.2161547499160793,4.211929044709663
2011-05-31,3.168571428571429,9.0,224.175,0.09,131704.0,17036.949820484115,4049.1,139.903,92.838,0.5552380952380952,16.91142857142857,224.806,561.0,0.04095238095238095,9067.4,15597.944652526478,17654.779664789734,1342.06,0.008301966176061715,0.11351517765101872,1.2364108574903554,0.509547310956715,-0.03499504700915663,3.4589718808964998,1.4540961794335727,2.7662471357885243,2.6133333333333337,3.078571428571429,0.8121368921411687,-3.7735849056603765,-4.431966446024682,5.354275449714052,2.1958052547891294,0.04108769831498216,4.2805416535477185
2011-06-30,3.002272727272727,9.1,224.697,0.09,131931.0,17025.58171816647,4082.1,139.859,92.819,0.4104545454545454,19.153181818181817,224.806,608.0,0.03727272727272728,9137.3,15620.122194922806,17678.22198187691,1321.27,0.01074799957160999,0.14826491032119912,1.2364108574903554,0.509547310956715,,3.5023181506360412,1.5836776766096738,2.7884519551278464,2.591818181818182,2.912272727272727,1.0895800289635105,13.432835820895516,-4.020779862474077,5.8798650038383915,2.7563812112973762,0.13255847885852967,4.242461427991938
2011-07-31,3.003,9.0,225.218,0.07,131993.0,17031.313,4143.3,139.72799999999998,92.977,0.40650000000000003,19.2275,225.395,623.0,0.0375,9295.975,15647.68,17702.57186,1295.13,-0.003907061167042203,0.15428477945969246,0.5794039789969396,-0.022312735917140447,-0.03791871968144643,3.5798809769996165,1.741483445742964,2.875699838456258,2.5965000000000003,2.9330000000000003,1.209983514166324,14.102564102564097,-3.626557046887291,7.685156761327749,4.354724964739076,0.003880200299024583,4.211601209143433
2011-08-31,2.3030434782608693,9.0,225.862,0.1,132125.0,17077.218699826357,4212.7,139.306,93.196,0.23043478260869565,35.02913043478261,226.106,585.0,0.024347826086956525,9533.9,15697.274634039459,17727.219667781734,1219.48,-0.0003279011050267844,0.41529298463904374,0.6368145529795255,0.23636202352268487,-0.03666683101675095,3.75499603070808,1.9651571719433658,2.9767297960266115,2.072608695652174,2.203043478260869,1.3104220341062511,-2.3372287145242088,-3.1998943791648915,9.777609922691987,5.666198454901172,0.8218244927724669,5.1744671790886
2011-09-30,1.975238095238095,9.0,226.118,0.08,132344.0,17146.90533425616,4212.5,138.664,93.327,0.21142857142857144,36.53,226.597,650.0,0.013809523809523811,9564.875,15763.358662159377,17751.296617988406,1142.08,-0.009934635990082707,0.2990504286135428,0.6368145529795255,0.23636202352268487,,3.812621692818685,1.9877227562006272,3.0190303779583205,1.7638095238095235,1.895238095238095,1.5359592456767546,9.427609427609429,-3.0423382162710233,9.744623848684665,5.4575040680936215,0.042846326659798706,6.107514038733955
2011-10-31,2.152,8.8,226.506,0.07,132553.0,17222.583,4224.1,137.947,93.329,0.2805,32.829047619047614,226.75,610.0,0.019,9598.060000000001,15842.259,17776.28839,1260.2,-0.01952851474363959,0.2727997844314193,1.2435006339597932,1.1230490567579965,-0.031148537751642696,3.5222681306640524,2.1079204796465634,2.693632332390705,1.8715000000000002,2.0820000000000003,1.4790883548587042,12.338858195211788,-3.212747147888817,9.515637658173691,5.5154497539529945,-0.10131268494257839,6.50195985513752
2011-11-30,2.0134999999999996,8.6,226.899,0.08,132690.0,17282.09444356922,4239.0,137.14600000000002,93.52,0.2535,31.94190476190476,227.169,711.0,0.014000000000000002,9640.025,15921.473817631962,17800.524028225675,1242.17,0.036990967224884486,0.29522834543383,1.4282682110073441,1.1997020553759619,-0.029124400148804436,3.451432214581729,2.138204538395394,2.6992598449408156,1.7599999999999996,1.9334999999999996,1.4845237822086688,30.458715596330265,-3.5310833813991915,9.707557283356572,5.906160995353016,-0.027023106714436973,6.790017318517316
2011-12-31,1.9780952380952381,8.5,227.405,0.07,132888.0,17329.405575893492,4259.0,136.668,93.574,0.2571428571428572,25.047619047619047,227.223,694.0,0.01142857142857143,9666.075,15999.922872604553,17825.797539382816,1260.56,-0.0018054543726837569,0.1865454479727639,1.4282682110073441,1.1997020553759619,,3.062066838419386,2.276662633858506,2.5266248849541872,1.720952380952381,1.908095238095238,1.573033707865168,28.7569573283859,-3.790838630651938,9.563805459445218,6.427107801489318,-0.21583827782581466,6.673312773891189
